# Item registry dump
# Minecraft: 1.20.1
# Entries: 18688
# Generated: 2025-12-05T20:47:16.2241068-03:00

chipped:creeper_tuff_carving 8129
chipped:creeper_white_concrete 8929
chipped:creeper_yellow_concrete 8949
chipped:creeping_nether_sprouts 3736
chipped:creepy_carved_pumpkin 3785
chipped:creepy_jack_o_lantern 3807
chipped:crimson_barrel 4420
chipped:crimson_crate 4421
chipped:crimson_dried_kelp_block 3702
chipped:crimson_fungus_bulb 3859
chipped:crimson_fungus_bushel 3860
chipped:crimson_fungus_cluster 3861
chipped:crimson_fungus_trio 3862
chipped:crimson_mangrove_roots 3453
chipped:crimson_planks_mosaic 4149
chipped:crimson_planks_panel 4179
chipped:crimson_planks_shavings 4150
chipped:crimson_redstone_torch 9344
chipped:crimson_roots_bloom 3677
chipped:crimson_roots_bramble 3678
chipped:crimson_roots_bud 3679
chipped:crimson_roots_bulb 3680
chipped:crimson_roots_floret 3681
chipped:crimson_torch 5115
chipped:crooked_ladder 4483
chipped:crooked_plank_ladder 4484
chipped:crooked_ropeplank_ladder 4485
chipped:cross_haired_black_carpet 5839
chipped:cross_haired_black_wool 5519
chipped:cross_haired_blue_carpet 5859
chipped:cross_haired_blue_wool 5539
chipped:cross_haired_brown_carpet 5879
chipped:cross_haired_brown_wool 5559
chipped:cross_haired_cyan_carpet 5899
chipped:cross_haired_cyan_wool 5579
chipped:cross_haired_gray_carpet 5919
chipped:cross_haired_gray_wool 5599
chipped:cross_haired_green_carpet 5939
chipped:cross_haired_green_wool 5619
chipped:cross_haired_light_blue_carpet 5959
chipped:cross_haired_light_blue_wool 5639
chipped:cross_haired_light_gray_carpet 5979
chipped:cross_haired_light_gray_wool 5659
chipped:cross_haired_lime_carpet 5999
chipped:cross_haired_lime_wool 5679
chipped:cross_haired_magenta_carpet 6019
chipped:cross_haired_magenta_wool 5699
chipped:cross_haired_orange_carpet 6039
chipped:cross_haired_orange_wool 5719
chipped:cross_haired_pink_carpet 6059
chipped:cross_haired_pink_wool 5739
chipped:cross_haired_purple_carpet 6079
chipped:cross_haired_purple_wool 5759
chipped:cross_haired_red_carpet 6099
chipped:cross_haired_red_wool 5779
chipped:cross_haired_white_carpet 6119
chipped:cross_haired_white_wool 5799
chipped:cross_haired_yellow_carpet 6139
chipped:cross_haired_yellow_wool 5819
chipped:cross_laced_acacia_planks 3884
chipped:cross_laced_bamboo_planks 4269
chipped:cross_laced_birch_planks 3922
chipped:cross_laced_cherry_planks 4231
chipped:cross_laced_crimson_planks 4155
chipped:cross_laced_dark_oak_planks 3960
chipped:cross_laced_jungle_planks 3998
chipped:cross_laced_mangrove_planks 4038
chipped:cross_laced_oak_planks 4079
chipped:cross_laced_spruce_planks 4117
chipped:cross_laced_warped_planks 4193
chipped:crossbolted_iron_bars 9192
chipped:crossed_acacia_planks 3885
chipped:crossed_bamboo_planks 4270
chipped:crossed_birch_planks 3923
chipped:crossed_black_terracotta 8203
chipped:crossed_blue_terracotta 8220
chipped:crossed_brown_terracotta 8237
chipped:crossed_cherry_planks 4232
chipped:crossed_crimson_planks 4156
chipped:crossed_cyan_terracotta 8254
chipped:crossed_dark_oak_planks 3961
chipped:crossed_gray_terracotta 8271
chipped:crossed_green_terracotta 8288
chipped:crossed_iron_bars 9193
chipped:crossed_jungle_planks 3999
chipped:crossed_light_blue_terracotta 8305
chipped:crossed_light_gray_terracotta 8322
chipped:crossed_lime_terracotta 8339
chipped:crossed_magenta_terracotta 8356
chipped:crossed_mangrove_planks 4039
chipped:crossed_oak_planks 4080
chipped:crossed_orange_terracotta 8373
chipped:crossed_pink_terracotta 8390
chipped:crossed_purple_terracotta 8407
chipped:crossed_red_terracotta 8424
chipped:crossed_spruce_planks 4118
chipped:crossed_terracotta 8186
chipped:crossed_warped_planks 4194
chipped:crossed_white_terracotta 8441
chipped:crossed_yellow_terracotta 8458
chipped:crumbled_nether_wart_block 3753
chipped:crumbled_warped_wart_block 3838
chipped:crunched_bone_block 3506
chipped:crunched_mud_bricks 3265
chipped:crunched_mud_bricks_bricks 9110
chipped:crunched_packed_mud_bricks 3343
chipped:crunchy_moss_block 3615
chipped:crusted_nether_sprouts 3737
chipped:crying_amethyst_block 2402
chipped:crying_ancient_debris 6170
chipped:crying_andesite 6236
chipped:crying_basalt 6302
chipped:crying_blackstone 6364
chipped:crying_blue_ice 2871
chipped:crying_borderless_bricks 9046
chipped:crying_bricks 8981
chipped:crying_calcite 6429
chipped:crying_clay 3201
chipped:crying_coal_block 2468
chipped:crying_cobblestone 6495
chipped:crying_crimson_stem 4380
chipped:crying_crying_obsidian 2534
chipped:crying_dark_prismarine 6560
chipped:crying_deepslate 6622
chipped:crying_diorite 6685
chipped:crying_dirt 2937
chipped:crying_dripstone_block 6751
chipped:crying_end_stone 6817
chipped:crying_gilded_blackstone 6883
chipped:crying_granite 6952
chipped:crying_ice 3003
chipped:crying_lapis_block 2674
chipped:crying_lodestone 2601
chipped:crying_magma_block 7018
chipped:crying_mossy_cobblestone 7084
chipped:crying_mossy_stone_bricks 7149
chipped:crying_mud 3266
chipped:crying_mud_bricks 9111
chipped:crying_nether_bricks 7215
chipped:crying_netherrack 7281
chipped:crying_obsidian 7347
chipped:crying_obsidian_bricks 2520
chipped:crying_obsidian_mini_tiles 2521
chipped:crying_obsidian_pillar 2522
chipped:crying_obsidian_pillar_top 2523
chipped:crying_obsidian_scales 2524
chipped:crying_packed_ice 3069
chipped:crying_packed_mud 3344
chipped:crying_prismarine 7413
chipped:crying_purpur_block 7478
chipped:crying_quartz_block 7542
chipped:crying_raw_copper_block 7606
chipped:crying_raw_gold_block 7672
chipped:crying_raw_iron_block 7738
chipped:crying_red_nether_bricks 7804
chipped:crying_red_sandstone 7870
chipped:crying_redstone_block 9258
chipped:crying_sandstone 7936
chipped:crying_smooth_stone 8064
chipped:crying_snow_block 3135
chipped:crying_stone 8000
chipped:crying_tuff 8130
chipped:cubed_black_carpet 5840
chipped:cubed_black_wool 5520
chipped:cubed_blue_carpet 5860
chipped:cubed_blue_wool 5540
chipped:cubed_brown_carpet 5880
chipped:cubed_brown_wool 5560
chipped:cubed_cyan_carpet 5900
chipped:cubed_cyan_wool 5580
chipped:cubed_gray_carpet 5920
chipped:cubed_gray_wool 5600
chipped:cubed_green_carpet 5940
chipped:cubed_green_wool 5620
chipped:cubed_light_blue_carpet 5960
chipped:cubed_light_blue_wool 5640
chipped:cubed_light_gray_carpet 5980
chipped:cubed_light_gray_wool 5660
chipped:cubed_lime_carpet 6000
chipped:cubed_lime_wool 5680
chipped:cubed_magenta_carpet 6020
chipped:cubed_magenta_wool 5700
chipped:cubed_oak_bookshelf 4457
chipped:cubed_oak_empty_bookshelf 4458
chipped:cubed_oak_spaced_bookshelf 4459
chipped:cubed_oak_webbed_bookshelf 4460
chipped:cubed_orange_carpet 6040
chipped:cubed_orange_wool 5720
chipped:cubed_pink_carpet 6060
chipped:cubed_pink_wool 5740
chipped:cubed_purple_carpet 6080
chipped:cubed_purple_wool 5760
chipped:cubed_red_carpet 6100
chipped:cubed_red_wool 5780
chipped:cubed_white_carpet 6120
chipped:cubed_white_wool 5800
chipped:cubed_yellow_carpet 6140
chipped:cubed_yellow_wool 5820
chipped:curled_black_terracotta 8211
chipped:curled_blue_terracotta 8228
chipped:curled_brown_terracotta 8245
chipped:curled_cyan_terracotta 8262
chipped:curled_gray_terracotta 8279
chipped:curled_green_terracotta 8296
chipped:curled_light_blue_terracotta 8313
chipped:curled_light_gray_terracotta 8330
chipped:curled_lime_terracotta 8347
chipped:curled_magenta_terracotta 8364
chipped:curled_orange_terracotta 8381
chipped:curled_pink_terracotta 8398
chipped:curled_purple_terracotta 8415
chipped:curled_red_terracotta 8432
chipped:curled_terracotta 8194
chipped:curled_white_terracotta 8449
chipped:curled_yellow_terracotta 8466
chipped:curly_amethyst_block_pillar 2449
chipped:curly_ancient_debris_pillar 6217
chipped:curly_andesite_pillar 6283
chipped:curly_basalt_pillar 6347
chipped:curly_blackstone_pillar 6409
chipped:curly_blue_ice_pillar 2918
chipped:curly_borderless_bricks_pillar 9092
chipped:curly_bricks_pillar 9027
chipped:curly_calcite_pillar 6476
chipped:curly_clay_pillar 3247
chipped:curly_coal_block_pillar 2515
chipped:curly_cobblestone_pillar 6542
chipped:curly_crying_obsidian_pillar 2581
chipped:curly_dark_prismarine_pillar 6607
chipped:curly_deepslate_pillar 6666
chipped:curly_diorite_pillar 6732
chipped:curly_dirt_pillar 2984
chipped:curly_dripstone_block_pillar 6798
chipped:curly_end_stone_pillar 6864
chipped:curly_gilded_blackstone_pillar 6929
chipped:curly_granite_pillar 6999
chipped:curly_ice_pillar 3050
chipped:curly_lapis_block_pillar 2721
chipped:curly_lodestone_pillar 2655
chipped:curly_magma_block_pillar 7065
chipped:curly_mossy_cobblestone_pillar 7131
chipped:curly_mossy_stone_bricks_pillar 7196
chipped:curly_mud_bricks_pillar 9166
chipped:curly_mud_pillar 3321
chipped:curly_nether_bricks_pillar 7262
chipped:curly_netherrack_pillar 7328
chipped:curly_obsidian_pillar 7394
chipped:curly_packed_ice_pillar 3116
chipped:curly_packed_mud_pillar 3399
chipped:curly_prismarine_pillar 7459
chipped:curly_purpur_block_pillar 7525
chipped:curly_quartz_block_pillar 7587
chipped:curly_raw_copper_block_pillar 7653
chipped:curly_raw_gold_block_pillar 7719
chipped:curly_raw_iron_block_pillar 7785
chipped:curly_red_nether_bricks_pillar 7851
chipped:curly_red_sandstone_pillar 7917
chipped:curly_redstone_block_pillar 9305
chipped:curly_sandstone_pillar 7983
chipped:curly_smooth_stone_pillar 8111
chipped:curly_snow_block_pillar 3182
chipped:curly_stone_pillar 8045
chipped:curly_tuff_pillar 8177
chipped:curvy_bookshelf 4461
chipped:cut_amethyst_block_column 2440
chipped:cut_ancient_debris_column 6208
chipped:cut_andesite_column 6274
chipped:cut_basalt_column 6338
chipped:cut_black_terracotta 8204
chipped:cut_blackstone_column 6400
chipped:cut_blank_amethyst_block 2403
chipped:cut_blank_ancient_debris 6171
chipped:cut_blank_andesite 6237
chipped:cut_blank_basalt 6303
chipped:cut_blank_blackstone 6365
chipped:cut_blank_blue_ice 2872
chipped:cut_blank_borderless_bricks 9047
chipped:cut_blank_bricks 8982
chipped:cut_blank_calcite 6430
chipped:cut_blank_clay 3202
chipped:cut_blank_coal_block 2469
chipped:cut_blank_cobblestone 6496
chipped:cut_blank_crying_obsidian 2535
chipped:cut_blank_dark_prismarine 6561
chipped:cut_blank_deepslate 6623
chipped:cut_blank_diorite 6686
chipped:cut_blank_dirt 2938
chipped:cut_blank_dripstone_block 6752
chipped:cut_blank_end_stone 6818
chipped:cut_blank_gilded_blackstone 6884
chipped:cut_blank_granite 6953
chipped:cut_blank_ice 3004
chipped:cut_blank_lapis_block 2675
chipped:cut_blank_lodestone 2602
chipped:cut_blank_magma_block 7019
chipped:cut_blank_mossy_cobblestone 7085
chipped:cut_blank_mossy_stone_bricks 7150
chipped:cut_blank_mud 3267
chipped:cut_blank_mud_bricks 9112
chipped:cut_blank_nether_bricks 7216
chipped:cut_blank_netherrack 7282
chipped:cut_blank_obsidian 7348
chipped:cut_blank_packed_ice 3070
chipped:cut_blank_packed_mud 3345
chipped:cut_blank_prismarine 7414
chipped:cut_blank_purpur_block 7479
chipped:cut_blank_quartz_block 7543
chipped:cut_blank_raw_copper_block 7607
chipped:cut_blank_raw_gold_block 7673
chipped:cut_blank_raw_iron_block 7739
chipped:cut_blank_red_nether_bricks 7805
chipped:cut_blank_red_sandstone 7871
chipped:cut_blank_redstone_block 9259
chipped:cut_blank_sandstone 7937
chipped:cut_blank_smooth_stone 8065
chipped:cut_blank_snow_block 3136
chipped:cut_blank_stone 8001
chipped:cut_blank_tuff 8131
chipped:cut_blue_ice_column 2909
chipped:cut_blue_terracotta 8221
chipped:cut_borderless_bricks_column 9083
chipped:cut_bricks_column 9018
chipped:cut_brown_terracotta 8238
chipped:cut_calcite_column 6467
chipped:cut_clay_column 3238
chipped:cut_coal_block_column 2506
chipped:cut_cobblestone_column 6533
chipped:cut_crying_obsidian_column 2572
chipped:cut_cyan_terracotta 8255
chipped:cut_dark_prismarine_column 6598
chipped:cut_deepslate_column 6657
chipped:cut_diorite_column 6723
chipped:cut_dirt_column 2975
chipped:cut_dripstone_block_column 6789
chipped:cut_end_stone_column 6855
chipped:cut_gilded_blackstone_column 6920
chipped:cut_granite_column 6990
chipped:cut_gray_terracotta 8272
chipped:cut_green_terracotta 8289
chipped:cut_ice_column 3041
chipped:cut_lapis_block_column 2712
chipped:cut_light_blue_terracotta 8306
chipped:cut_light_gray_terracotta 8323
chipped:cut_lime_terracotta 8340
chipped:cut_lodestone_column 2646
chipped:cut_magenta_terracotta 8357
chipped:cut_magma_block_column 7056
chipped:cut_mangrove_planks 4040
chipped:cut_mossy_cobblestone_column 7122
chipped:cut_mossy_stone_bricks_column 7187
chipped:cut_nether_bricks_column 7253
chipped:cut_netherrack_column 7319
chipped:cut_obsidian_column 7385
chipped:cut_orange_terracotta 8374
chipped:cut_packed_ice_column 3107
chipped:cut_pink_terracotta 8391
chipped:cut_prismarine_column 7450
chipped:cut_purple_terracotta 8408
chipped:cut_purpur_block_column 7516
chipped:cut_quartz_block_column 7578
chipped:cut_raw_copper_block_column 7644
chipped:cut_raw_gold_block_column 7710
chipped:cut_raw_iron_block_column 7776
chipped:cut_red_nether_bricks_column 7842
chipped:cut_red_sandstone_column 7908
chipped:cut_red_terracotta 8425
chipped:cut_redstone_block_column 9296
chipped:cut_sandstone_column 7974
chipped:cut_smooth_stone_column 8102
chipped:cut_snow_block_column 3173
chipped:cut_stone_column 8036
chipped:cut_terracotta 8187
chipped:cut_tuff_column 8168
chipped:cut_white_terracotta 8442
chipped:cut_yellow_terracotta 8459
chipped:cyan_concrete_bricks 8707
chipped:cyan_concrete_panel 8715
chipped:cyan_concrete_pillar 8720
chipped:cyan_concrete_tiles 8708
chipped:cyan_glazed_terracotta_pillar_sides 8504
chipped:cyan_glazed_terracotta_pillar_top 8505
chipped:cyan_glazed_terracotta_smooth_tiles 8506
chipped:cyan_glazed_terracotta_tiles 8507
chipped:cyan_terracotta_bricks 8250
chipped:cyan_terracotta_column 8259
chipped:cyan_terracotta_pillar 8260
chipped:cyan_terracotta_tile 8251
chipped:cyan_terracotta_tiles 8252
chipped:d_sign_stripped_acacia_log 4495
chipped:d_sign_stripped_birch_log 4512
chipped:d_sign_stripped_cherry_log 4649
chipped:d_sign_stripped_crimson_stem 4632
chipped:d_sign_stripped_dark_oak_log 4529
chipped:d_sign_stripped_jungle_log 4546
chipped:d_sign_stripped_mangrove_log 4564
chipped:d_sign_stripped_oak_log 4581
chipped:d_sign_stripped_spruce_log 4598
chipped:d_sign_stripped_warped_stem 4615
chipped:damaged_acacia_log 4303
chipped:damaged_birch_log 4314
chipped:damaged_cherry_log 4404
chipped:damaged_crimson_stem 4381
chipped:damaged_dark_oak_log 4325
chipped:damaged_jungle_log 4336
chipped:damaged_mangrove_log 4347
chipped:damaged_oak_log 4358
chipped:damaged_spruce_log 4369
chipped:damaged_warped_stem 4394
chipped:dark_blue_paper_lantern 9313
chipped:dark_bone_block 3507
chipped:dark_broken_lily_pad 3712
chipped:dark_dotted_red_mushroom_block 3538
chipped:dark_dusted_brown_mushroom_block 3516
chipped:dark_dusted_red_mushroom_block 3539
chipped:dark_flowering_lily_pad 3713
chipped:dark_freckled_brown_mushroom_block 3517
chipped:dark_freckled_red_mushroom_block 3540
chipped:dark_large_lily_pad 3714
chipped:dark_leaf_lily_pad 3715
chipped:dark_melon 3624
chipped:dark_micro_lily_pads 3716
chipped:dark_oak_crate 4422
chipped:dark_oak_planks_mosaic 3954
chipped:dark_oak_planks_panel 3984
chipped:dark_oak_planks_shavings 3955
chipped:dark_oak_torch 5116
chipped:dark_paddle_lily_pad 3717
chipped:dark_prismarine_bricks 6547
chipped:dark_prismarine_pillar 6548
chipped:dark_prismarine_pillar_top 6549
chipped:dark_prismarine_scales 6550
chipped:dark_rough_lily_pad 3718
chipped:dark_scaled_brown_mushroom_block 3518
chipped:dark_smol_lily_pad 3719
chipped:dark_smooth_brown_mushroom_block 3519
chipped:dark_smooth_lily_pad 3720
chipped:dark_smooth_red_mushroom_block 3541
chipped:dark_spotted_brown_mushroom_block 3520
chipped:dark_spotted_red_mushroom_block 3542
chipped:dark_sprinkled_brown_mushroom_block 3521
chipped:dead_acacia_leaves 3410
chipped:dead_birch_leaves 3421
chipped:dead_dark_oak_leaves 3432
chipped:dead_jungle_leaves 3443
chipped:dead_oak_leaves 3461
chipped:dead_spruce_leaves 3472
chipped:decorated_black_glazed_terracotta 8475
chipped:decorated_black_terracotta 8205
chipped:decorated_blue_glazed_terracotta 8486
chipped:decorated_blue_terracotta 8222
chipped:decorated_brown_glazed_terracotta 8497
chipped:decorated_brown_terracotta 8239
chipped:decorated_cyan_glazed_terracotta 8508
chipped:decorated_cyan_terracotta 8256
chipped:decorated_gray_glazed_terracotta 8519
chipped:decorated_gray_terracotta 8273
chipped:decorated_green_glazed_terracotta 8530
chipped:decorated_green_terracotta 8290
chipped:decorated_light_blue_glazed_terracotta 8541
chipped:decorated_light_blue_terracotta 8307
chipped:decorated_light_gray_glazed_terracotta 8552
chipped:decorated_light_gray_terracotta 8324
chipped:decorated_lime_glazed_terracotta 8563
chipped:decorated_lime_terracotta 8341
chipped:decorated_magenta_glazed_terracotta 8574
chipped:decorated_magenta_terracotta 8358
chipped:decorated_orange_glazed_terracotta 8585
chipped:decorated_orange_terracotta 8375
chipped:decorated_pink_glazed_terracotta 8596
chipped:decorated_pink_terracotta 8392
chipped:decorated_purple_glazed_terracotta 8607
chipped:decorated_purple_terracotta 8409
chipped:decorated_red_glazed_terracotta 8618
chipped:decorated_red_terracotta 8426
chipped:decorated_terracotta 8188
chipped:decorated_white_glazed_terracotta 8629
chipped:decorated_white_terracotta 8443
chipped:decorated_yellow_glazed_terracotta 8640
chipped:decorated_yellow_terracotta 8460
chipped:deepslate_mini_tiles 6612
chipped:deepslate_pillar 6613
chipped:deepslate_pillar_top 6614
chipped:deepslate_pointed_dripstone 9177
chipped:deepslate_scales 6615
chipped:dense_cobweb 3585
chipped:desert_sand 3652
chipped:detailed_acacia_planks 3886
chipped:detailed_bamboo_planks 4271
chipped:detailed_birch_planks 3924
chipped:detailed_cherry_planks 4233
chipped:detailed_crimson_planks 4157
chipped:detailed_dark_oak_planks 3962
chipped:detailed_hay_block 3607
chipped:detailed_jungle_planks 4000
chipped:detailed_mangrove_planks 4041
chipped:detailed_oak_planks 4081
chipped:detailed_spruce_planks 4119
chipped:detailed_warped_planks 4195
