# Block registry dump
# Minecraft: 1.20.1
# Entries: 14254
# Generated: 2026-02-05T20:54:22.2041666-03:00

chipped:checkered_stone_tiles 7102
chipped:checkered_tuff_tiles 7231
chipped:checkered_warped_trapdoor 4148
chipped:cherry_acacia_leaves 2507
chipped:cherry_birch_leaves 2518
chipped:cherry_dark_oak_leaves 2529
chipped:cherry_jungle_leaves 2540
chipped:cherry_oak_leaves 2558
chipped:cherry_planks_mosaic 3323
chipped:cherry_planks_panel 3353
chipped:cherry_planks_shavings 3324
chipped:cherry_spruce_leaves 2569
chipped:chipped_diamond_block 1826
chipped:chipped_emerald_block 1838
chipped:chipped_gold_block 1850
chipped:chipped_iron_block 1862
chipped:chipped_netherite_block 1873
chipped:chipped_stripped_acacia_log 3592
chipped:chipped_stripped_birch_log 3609
chipped:chipped_stripped_cherry_log 3746
chipped:chipped_stripped_crimson_stem 3729
chipped:chipped_stripped_dark_oak_log 3626
chipped:chipped_stripped_jungle_log 3643
chipped:chipped_stripped_mangrove_log 3660
chipped:chipped_stripped_oak_log 3678
chipped:chipped_stripped_spruce_log 3695
chipped:chipped_stripped_warped_stem 3712
chipped:chipped_waxed_copper_block 1912
chipped:chipped_waxed_exposed_copper 1923
chipped:chipped_waxed_oxidized_copper 1945
chipped:chipped_waxed_weathered_copper 1934
chipped:chiseled_black_terracotta 7309
chipped:chiseled_blue_terracotta 7326
chipped:chiseled_brown_terracotta 7343
chipped:chiseled_cyan_terracotta 7360
chipped:chiseled_gray_terracotta 7377
chipped:chiseled_green_terracotta 7394
chipped:chiseled_light_blue_terracotta 7411
chipped:chiseled_light_gray_terracotta 7428
chipped:chiseled_lime_terracotta 7445
chipped:chiseled_magenta_terracotta 7462
chipped:chiseled_mangrove_planks 3135
chipped:chiseled_mud 2360
chipped:chiseled_mud_bricks 8214
chipped:chiseled_orange_terracotta 7479
chipped:chiseled_packed_mud 2438
chipped:chiseled_pink_terracotta 7496
chipped:chiseled_purple_terracotta 7513
chipped:chiseled_red_terracotta 7530
chipped:chiseled_stripped_mangrove_log 3661
chipped:chiseled_terracotta 7292
chipped:chiseled_white_terracotta 7547
chipped:chiseled_yellow_terracotta 7564
chipped:chunky_gilded_blackstone 6041
chipped:circle_oak_glass 4229
chipped:circle_oak_glass_pane 4250
chipped:circular_black_stained_glass 4271
chipped:circular_black_stained_glass_pane 4282
chipped:circular_black_terracotta 7320
chipped:circular_blue_stained_glass 4293
chipped:circular_blue_stained_glass_pane 4304
chipped:circular_blue_terracotta 7337
chipped:circular_brown_stained_glass 4315
chipped:circular_brown_stained_glass_pane 4326
chipped:circular_brown_terracotta 7354
chipped:circular_cyan_stained_glass 4337
chipped:circular_cyan_stained_glass_pane 4348
chipped:circular_cyan_terracotta 7371
chipped:circular_gray_stained_glass 4359
chipped:circular_gray_stained_glass_pane 4370
chipped:circular_gray_terracotta 7388
chipped:circular_green_stained_glass 4381
chipped:circular_green_stained_glass_pane 4392
chipped:circular_green_terracotta 7405
chipped:circular_light_blue_stained_glass 4403
chipped:circular_light_blue_stained_glass_pane 4414
chipped:circular_light_blue_terracotta 7422
chipped:circular_light_gray_stained_glass 4425
chipped:circular_light_gray_stained_glass_pane 4436
chipped:circular_light_gray_terracotta 7439
chipped:circular_lime_stained_glass 4447
chipped:circular_lime_stained_glass_pane 4458
chipped:circular_lime_terracotta 7456
chipped:circular_magenta_stained_glass 4469
chipped:circular_magenta_stained_glass_pane 4480
chipped:circular_magenta_terracotta 7473
chipped:circular_orange_stained_glass 4491
chipped:circular_orange_stained_glass_pane 4502
chipped:circular_orange_terracotta 7490
chipped:circular_pink_stained_glass 4513
chipped:circular_pink_stained_glass_pane 4524
chipped:circular_pink_terracotta 7507
chipped:circular_purple_stained_glass 4535
chipped:circular_purple_stained_glass_pane 4546
chipped:circular_purple_terracotta 7524
chipped:circular_red_stained_glass 4557
chipped:circular_red_stained_glass_pane 4568
chipped:circular_red_terracotta 7541
chipped:circular_terracotta 7303
chipped:circular_white_stained_glass 4579
chipped:circular_white_stained_glass_pane 4590
chipped:circular_white_terracotta 7558
chipped:circular_yellow_stained_glass 4601
chipped:circular_yellow_stained_glass_pane 4612
chipped:circular_yellow_terracotta 7575
chipped:classic_acacia_trapdoor 3971
chipped:classic_bamboo_trapdoor 4191
chipped:classic_birch_trapdoor 3994
chipped:classic_cherry_trapdoor 4169
chipped:classic_crimson_trapdoor 4127
chipped:classic_dark_oak_trapdoor 4017
chipped:classic_jungle_trapdoor 4040
chipped:classic_mangrove_trapdoor 4062
chipped:classic_spruce_trapdoor 4105
chipped:classic_warped_trapdoor 4149
chipped:classic_windowed_acacia_trapdoor 3972
chipped:classic_windowed_bamboo_trapdoor 4192
chipped:classic_windowed_birch_trapdoor 3995
chipped:classic_windowed_cherry_trapdoor 4170
chipped:classic_windowed_crimson_trapdoor 4128
chipped:classic_windowed_dark_oak_trapdoor 4018
chipped:classic_windowed_jungle_trapdoor 4041
chipped:classic_windowed_mangrove_trapdoor 4063
chipped:classic_windowed_oak_trapdoor 4083
chipped:classic_windowed_spruce_trapdoor 4106
chipped:classic_windowed_warped_trapdoor 4150
chipped:clay_bricks 2285
chipped:clay_mini_tiles 2286
chipped:clay_pillar 2287
chipped:clay_pillar_top 2288
chipped:clay_scales 2289
chipped:clear_leaded_glass 4237
chipped:clear_leaded_glass_pane 4258
chipped:clustered_brown_mushroom 2653
chipped:clustered_crimson_fungus 2951
chipped:clustered_red_mushroom 2667
chipped:coal_barrel 3516
chipped:coal_block_bricks 1552
chipped:coal_block_mini_tiles 1553
chipped:coal_block_pillar 1554
chipped:coal_block_pillar_top 1555
chipped:coal_block_scales 1556
chipped:coarse_sand 2749
chipped:cobbled_amethyst_block 1495
chipped:cobbled_ancient_debris 5272
chipped:cobbled_andesite 5338
chipped:cobbled_basalt 5404
chipped:cobbled_blackstone 5467
chipped:cobbled_blue_ice 1964
chipped:cobbled_borderless_bricks 8148
chipped:cobbled_bricks 8083
chipped:cobbled_calcite 5531
chipped:cobbled_clay 2294
chipped:cobbled_coal_block 1561
chipped:cobbled_cobblestone 5597
chipped:cobbled_crying_obsidian 1627
chipped:cobbled_dark_prismarine 5662
chipped:cobbled_diorite 5787
chipped:cobbled_dirt 2030
chipped:cobbled_dripstone_block 5853
chipped:cobbled_end_stone 5919
chipped:cobbled_gilded_blackstone 5985
chipped:cobbled_granite 6054
chipped:cobbled_ice 2096
chipped:cobbled_lapis_block 1767
chipped:cobbled_lodestone 1694
chipped:cobbled_magma_block 6120
chipped:cobbled_mossy_cobblestone 6186
chipped:cobbled_mossy_stone_bricks 6251
chipped:cobbled_nether_bricks 6317
chipped:cobbled_netherrack 6383
chipped:cobbled_obsidian 6449
chipped:cobbled_packed_ice 2162
chipped:cobbled_prismarine 6515
chipped:cobbled_purpur_block 6580
chipped:cobbled_quartz_block 6644
chipped:cobbled_raw_copper_block 6708
chipped:cobbled_raw_gold_block 6774
chipped:cobbled_raw_iron_block 6840
chipped:cobbled_red_nether_bricks 6906
chipped:cobbled_red_sandstone 6972
chipped:cobbled_redstone_block 8360
chipped:cobbled_sandstone 7038
chipped:cobbled_smooth_stone 7166
chipped:cobbled_snow_block 2228
chipped:cobbled_stone 7103
chipped:cobbled_tuff 7232
chipped:cobblestone_bricks 5588
chipped:cobblestone_mini_tiles 5589
chipped:cobblestone_pillar 5590
chipped:cobblestone_pillar_top 5591
chipped:cobblestone_scales 5592
chipped:cobweb_acacia_trapdoor 3973
chipped:cobweb_arch 2681
chipped:cobweb_bamboo_trapdoor 4193
chipped:cobweb_birch_trapdoor 3996
chipped:cobweb_cherry_trapdoor 4171
chipped:cobweb_crimson_trapdoor 4129
chipped:cobweb_dark_oak_trapdoor 4019
chipped:cobweb_floor 2682
chipped:cobweb_jungle_trapdoor 4042
chipped:cobweb_mangrove_trapdoor 4064
chipped:cobweb_oak_trapdoor 4084
chipped:cobweb_spruce_trapdoor 4107
chipped:cobweb_warped_trapdoor 4151
chipped:compact_dried_kelp_block 2799
chipped:copper_barrel 3517
chipped:cornered_acacia_planks 3007
chipped:cornered_bamboo_planks 3392
chipped:cornered_birch_planks 3045
chipped:cornered_black_carpet 4960
chipped:cornered_black_wool 4640
chipped:cornered_blue_carpet 4980
chipped:cornered_blue_wool 4660
chipped:cornered_brown_carpet 5000
chipped:cornered_brown_wool 4680
chipped:cornered_cherry_planks 3354
chipped:cornered_crimson_planks 3278
chipped:cornered_cyan_carpet 5020
chipped:cornered_cyan_wool 4700
chipped:cornered_dark_oak_planks 3083
chipped:cornered_gray_carpet 5040
chipped:cornered_gray_wool 4720
chipped:cornered_green_carpet 5060
chipped:cornered_green_wool 4740
chipped:cornered_jungle_planks 3121
chipped:cornered_light_blue_carpet 5080
chipped:cornered_light_blue_wool 4760
chipped:cornered_light_gray_carpet 5100
chipped:cornered_light_gray_wool 4780
chipped:cornered_lime_carpet 5120
chipped:cornered_lime_wool 4800
chipped:cornered_magenta_carpet 5140
chipped:cornered_magenta_wool 4820
chipped:cornered_mangrove_planks 3164
chipped:cornered_oak_planks 3202
chipped:cornered_orange_carpet 5160
chipped:cornered_orange_wool 4840
chipped:cornered_pink_carpet 5180
chipped:cornered_pink_wool 4860
chipped:cornered_purple_carpet 5200
chipped:cornered_purple_wool 4880
chipped:cornered_red_carpet 5220
chipped:cornered_red_wool 4900
chipped:cornered_spruce_planks 3240
chipped:cornered_warped_planks 3316
chipped:cornered_white_carpet 5240
chipped:cornered_white_wool 4920
chipped:cornered_yellow_carpet 5260
chipped:cornered_yellow_wool 4940
chipped:corny_nether_sprouts 2832
chipped:corrupted_nether_sprouts 2833
chipped:cracked_amethyst_block_bricks 1496
chipped:cracked_ancient_debris_bricks 5273
chipped:cracked_andesite_bricks 5339
chipped:cracked_basalt_bricks 5405
chipped:cracked_blue_ice_bricks 1965
chipped:cracked_bone_block 2603
chipped:cracked_borderless_bricks_bricks 8149
chipped:cracked_bricks_bricks 8084
chipped:cracked_calcite_bricks 5532
chipped:cracked_clay_bricks 2295
chipped:cracked_coal_block_bricks 1562
chipped:cracked_cobblestone_bricks 5598
chipped:cracked_crying_obsidian_bricks 1628
chipped:cracked_dark_prismarine_bricks 5663
chipped:cracked_diorite_bricks 5788
chipped:cracked_dirt_bricks 2031
chipped:cracked_disordered_amethyst_block_bricks 1497
chipped:cracked_disordered_ancient_debris_bricks 5274
chipped:cracked_disordered_andesite_bricks 5340
chipped:cracked_disordered_basalt_bricks 5406
chipped:cracked_disordered_blackstone_bricks 5468
chipped:cracked_disordered_blue_ice_bricks 1966
chipped:cracked_disordered_borderless_bricks_bricks 8150
chipped:cracked_disordered_bricks_bricks 8085
chipped:cracked_disordered_calcite_bricks 5533
chipped:cracked_disordered_clay_bricks 2296
chipped:cracked_disordered_coal_block_bricks 1563
chipped:cracked_disordered_cobblestone_bricks 5599
chipped:cracked_disordered_crying_obsidian_bricks 1629
chipped:cracked_disordered_dark_prismarine_bricks 5664
chipped:cracked_disordered_deepslate_bricks 5727
chipped:cracked_disordered_diorite_bricks 5789
chipped:cracked_disordered_dirt_bricks 2032
chipped:cracked_disordered_dripstone_block_bricks 5855
chipped:cracked_disordered_end_stone_bricks 5921
chipped:cracked_disordered_gilded_blackstone_bricks 5987
chipped:cracked_disordered_granite_bricks 6056
chipped:cracked_disordered_ice_bricks 2098
chipped:cracked_disordered_lapis_block_bricks 1769
chipped:cracked_disordered_lodestone_bricks 1696
chipped:cracked_disordered_magma_block_bricks 6122
chipped:cracked_disordered_mossy_cobblestone_bricks 6188
chipped:cracked_disordered_mossy_stone_bricks_bricks 6253
chipped:cracked_disordered_nether_bricks_bricks 6319
chipped:cracked_disordered_netherrack_bricks 6385
chipped:cracked_disordered_obsidian_bricks 6451
chipped:cracked_disordered_packed_ice_bricks 2164
chipped:cracked_disordered_prismarine_bricks 6517
chipped:cracked_disordered_purpur_block_bricks 6582
chipped:cracked_disordered_quartz_block_bricks 6646
chipped:cracked_disordered_raw_copper_block_bricks 6710
chipped:cracked_disordered_raw_gold_block_bricks 6776
chipped:cracked_disordered_raw_iron_block_bricks 6842
chipped:cracked_disordered_red_nether_bricks_bricks 6908
chipped:cracked_disordered_red_sandstone_bricks 6974
chipped:cracked_disordered_redstone_block_bricks 8362
chipped:cracked_disordered_sandstone_bricks 7040
chipped:cracked_disordered_smooth_stone_bricks 7168
chipped:cracked_disordered_snow_block_bricks 2230
chipped:cracked_disordered_stone_bricks 7104
chipped:cracked_disordered_tuff_bricks 7234
chipped:cracked_dripstone_block_bricks 5854
chipped:cracked_end_stone_bricks 5920
chipped:cracked_flat_amethyst_block_tiles 1498
chipped:cracked_flat_ancient_debris_tiles 5275
chipped:cracked_flat_andesite_tiles 5341
chipped:cracked_flat_basalt_tiles 5407
chipped:cracked_flat_blackstone_tiles 5469
chipped:cracked_flat_blue_ice_tiles 1967
chipped:cracked_flat_borderless_bricks_tiles 8151
chipped:cracked_flat_bricks_tiles 8086
chipped:cracked_flat_calcite_tiles 5534
chipped:cracked_flat_clay_tiles 2297
chipped:cracked_flat_coal_block_tiles 1564
chipped:cracked_flat_cobblestone_tiles 5600
chipped:cracked_flat_crying_obsidian_tiles 1630
chipped:cracked_flat_dark_prismarine_tiles 5665
chipped:cracked_flat_diorite_tiles 5790
chipped:cracked_flat_dirt_tiles 2033
chipped:cracked_flat_dripstone_block_tiles 5856
chipped:cracked_flat_end_stone_tiles 5922
chipped:cracked_flat_gilded_blackstone_tiles 5988
chipped:cracked_flat_granite_tiles 6057
chipped:cracked_flat_ice_tiles 2099
chipped:cracked_flat_lapis_block_tiles 1770
chipped:cracked_flat_lodestone_tiles 1697
chipped:cracked_flat_magma_block_tiles 6123
chipped:cracked_flat_mossy_cobblestone_tiles 6189
chipped:cracked_flat_mossy_stone_bricks_tiles 6254
chipped:cracked_flat_nether_bricks_tiles 6320
chipped:cracked_flat_netherrack_tiles 6386
chipped:cracked_flat_obsidian_tiles 6452
chipped:cracked_flat_packed_ice_tiles 2165
chipped:cracked_flat_prismarine_tiles 6518
chipped:cracked_flat_purpur_block_tiles 6583
chipped:cracked_flat_quartz_block_tiles 6647
chipped:cracked_flat_raw_copper_block_tiles 6711
chipped:cracked_flat_raw_gold_block_tiles 6777
chipped:cracked_flat_raw_iron_block_tiles 6843
chipped:cracked_flat_red_nether_bricks_tiles 6909
chipped:cracked_flat_red_sandstone_tiles 6975
chipped:cracked_flat_redstone_block_tiles 8363
chipped:cracked_flat_sandstone_tiles 7041
chipped:cracked_flat_smooth_stone_tiles 7169
chipped:cracked_flat_snow_block_tiles 2231
chipped:cracked_flat_stone_tiles 7105
chipped:cracked_flat_tuff_tiles 7235
chipped:cracked_gilded_blackstone_bricks 5986
chipped:cracked_glowstone 1893
chipped:cracked_granite_bricks 6055
chipped:cracked_ice_bricks 2097
chipped:cracked_lapis_block_bricks 1768
chipped:cracked_lodestone_bricks 1695
chipped:cracked_magma_block_bricks 6121
chipped:cracked_mossy_cobblestone_bricks 6187
chipped:cracked_mossy_stone_bricks_bricks 6252
chipped:cracked_mud_bricks 2361
chipped:cracked_mud_bricks_bricks 8215
chipped:cracked_nether_bricks_bricks 6318
chipped:cracked_netherrack_bricks 6384
chipped:cracked_obsidian_bricks 6450
chipped:cracked_packed_ice_bricks 2163
chipped:cracked_packed_mud_bricks 2439
chipped:cracked_prismarine_bricks 6516
chipped:cracked_purpur_block_bricks 6581
chipped:cracked_quartz_block_bricks 6645
chipped:cracked_raw_copper_block_bricks 6709
chipped:cracked_raw_gold_block_bricks 6775
chipped:cracked_raw_iron_block_bricks 6841
chipped:cracked_red_nether_bricks_bricks 6907
chipped:cracked_red_sandstone_bricks 6973
chipped:cracked_redstone_block_bricks 8361
chipped:cracked_sandstone_bricks 7039
chipped:cracked_sea_lantern 8318
chipped:cracked_shroomlight 2732
chipped:cracked_smooth_stone_bricks 7167
chipped:cracked_snow_block_bricks 2229
chipped:cracked_tuff_bricks 7233
chipped:crafted_black_carpet 4961
chipped:crafted_black_wool 4641
chipped:crafted_blue_carpet 4981
chipped:crafted_blue_wool 4661
chipped:crafted_brown_carpet 5001
chipped:crafted_brown_wool 4681
chipped:crafted_cyan_carpet 5021
chipped:crafted_cyan_wool 4701
chipped:crafted_gray_carpet 5041
chipped:crafted_gray_wool 4721
chipped:crafted_green_carpet 5061
chipped:crafted_green_wool 4741
chipped:crafted_light_blue_carpet 5081
chipped:crafted_light_blue_wool 4761
chipped:crafted_light_gray_carpet 5101
chipped:crafted_light_gray_wool 4781
chipped:crafted_lime_carpet 5121
chipped:crafted_lime_wool 4801
chipped:crafted_magenta_carpet 5141
chipped:crafted_magenta_wool 4821
chipped:crafted_orange_carpet 5161
chipped:crafted_orange_wool 4841
chipped:crafted_pink_carpet 5181
chipped:crafted_pink_wool 4861
chipped:crafted_purple_carpet 5201
chipped:crafted_purple_wool 4881
chipped:crafted_red_carpet 5221
chipped:crafted_red_wool 4901
chipped:crafted_white_carpet 5241
chipped:crafted_white_wool 4921
chipped:crafted_yellow_carpet 5261
chipped:crafted_yellow_wool 4941
chipped:crated_acacia_planks 3008
chipped:crated_bamboo_planks 3393
chipped:crated_birch_planks 3046
chipped:crated_cherry_planks 3355
chipped:crated_crimson_planks 3279
chipped:crated_dark_oak_planks 3084
chipped:crated_jungle_planks 3122
chipped:crated_mangrove_planks 3165
chipped:crated_oak_planks 3203
chipped:crated_spruce_planks 3241
chipped:crated_warped_planks 3317
chipped:creeper_amethyst_block_carving 1499
chipped:creeper_ancient_debris_carving 5276
chipped:creeper_andesite_carving 5342
chipped:creeper_basalt_carving 5408
chipped:creeper_black_concrete 7756
chipped:creeper_blackstone_carving 5470
chipped:creeper_blue_concrete 7776
chipped:creeper_blue_ice_carving 1968
chipped:creeper_borderless_bricks_carving 8152
chipped:creeper_bricks_carving 8087
chipped:creeper_brown_concrete 7796
chipped:creeper_calcite_carving 5535
chipped:creeper_clay_carving 2298
chipped:creeper_coal_block_carving 1565
chipped:creeper_cobblestone_carving 5601
chipped:creeper_crying_obsidian_carving 1631
chipped:creeper_cyan_concrete 7816
chipped:creeper_dark_prismarine_carving 5666
chipped:creeper_deepslate_carving 5728
chipped:creeper_diorite_carving 5791
chipped:creeper_dirt_carving 2034
chipped:creeper_dripstone_block_carving 5857
chipped:creeper_end_stone_carving 5923
chipped:creeper_gilded_blackstone_carving 5989
chipped:creeper_granite_carving 6058
chipped:creeper_gray_concrete 7836
chipped:creeper_green_concrete 7856
chipped:creeper_ice_carving 2100
chipped:creeper_lapis_block_carving 1771
chipped:creeper_light_blue_concrete 7876
